Time: 16:58; Datum: 22.07.2015
Sample Area [sqmm]: 0,000
Sample Thickness [mm]: 0,000
Voltage Level [V]: 0,010


F[Hz]		Z[Ohm]		Theta		Temperatur[°C]
20529,242000	211540,900000	-85,148870
21119,078000	206013,100000	-85,222950
21725,861000	200411,400000	-85,175020
22350,078000	195133,700000	-85,085210
22992,230000	190102,800000	-85,027500
23652,832000	185086,900000	-85,081040
24332,414000	179906,400000	-85,118540
25031,521000	175694,400000	-84,603200
25750,714000	170385,400000	-85,008220
26490,572000	166058,200000	-84,688730
27251,686000	161457,800000	-84,877690
28034,668000	156995,500000	-84,867940
28840,147000	152817,100000	-84,870060
29668,768000	148628,500000	-84,836600
30521,197000	144703,600000	-84,808580
31398,118000	140736,400000	-84,861690
32300,233000	137030,500000	-84,698130
33228,268000	133374,000000	-84,639920
34182,967000	129759,500000	-84,688140
35165,095000	126393,000000	-84,612400
36175,442000	122935,200000	-84,620840
37214,817000	119709,800000	-84,530750
38284,056000	116476,600000	-84,470870
39384,015000	113357,700000	-84,439220
40515,578000	110283,500000	-84,370900
41679,652000	107429,500000	-84,362340
42877,171000	104546,400000	-84,299540
44109,098000	101668,800000	-84,191390
45376,419000	98981,180000	-84,188030
46680,153000	96363,020000	-84,149310
48021,344000	93791,220000	-84,081760
49401,071000	91240,840000	-84,035530
50820,439000	88794,520000	-83,942500
52280,587000	86458,060000	-83,884320
53782,688000	84136,980000	-83,808410
55327,946000	81900,790000	-83,771340
56917,602000	79709,210000	-83,685910
58552,932000	77570,140000	-83,623560
60235,246000	75507,600000	-83,560870
61965,896000	73510,080000	-83,494770
63746,271000	71541,250000	-83,385290
65577,798000	69654,870000	-83,315800
67461,948000	67788,170000	-83,216490
69400,232000	66008,840000	-83,162540
71394,207000	64256,280000	-83,046520
73445,471000	62528,830000	-82,983250
75555,671000	60857,710000	-82,877190
77726,500000	59236,380000	-82,783520
79959,701000	57660,630000	-82,691120
82257,064000	56147,650000	-82,594760
84620,435000	54678,530000	-82,500180
87051,709000	53209,750000	-82,382000
89552,837000	51809,180000	-82,282830
92125,826000	50426,590000	-82,168910
94772,741000	49101,880000	-82,055410
97495,706000	47778,890000	-81,942720
100296,906000	46527,260000	-81,823240
103178,588000	45303,760000	-81,681520
106143,066000	44122,700000	-81,583650
109192,718000	42952,860000	-81,439090
112329,990000	41808,870000	-81,311740
115557,402000	40719,480000	-81,189390
118877,542000	39658,450000	-81,029300
122293,074000	38629,960000	-80,903560
125806,740000	37600,950000	-80,731670
129421,359000	36628,250000	-80,617140
133139,832000	35671,950000	-80,450530
136965,141000	34730,000000	-80,291200
140900,358000	33839,840000	-80,124150
144948,640000	32965,720000	-79,973850
149113,234000	32094,650000	-79,805010
153397,484000	31269,750000	-79,617430
157804,827000	30462,710000	-79,451570
162338,800000	29677,150000	-79,261010
167003,041000	28915,850000	-79,077930
171801,292000	28172,610000	-78,904790
176737,404000	27444,370000	-78,706290
181815,338000	26750,690000	-78,499890
187039,170000	26067,040000	-78,296590
192413,089000	25395,890000	-78,104280
197941,410000	24755,590000	-77,902850
203628,568000	24128,240000	-77,674810
209479,126000	23517,270000	-77,458610
215497,780000	22918,320000	-77,228190
221689,359000	22344,480000	-77,010690
228058,831000	21791,620000	-76,777590
234611,308000	21239,030000	-76,535760
241352,048000	20707,880000	-76,286450
248286,459000	20198,440000	-76,042100
255420,106000	19700,180000	-75,790100
262758,714000	19215,400000	-75,540280
270308,172000	18740,850000	-75,278870
278074,537000	18275,830000	-75,014120
286064,041000	17843,180000	-74,738370
294283,096000	17406,410000	-74,470830
302738,296000	16982,340000	-74,186040
311436,428000	16574,720000	-73,915820
320384,470000	16176,260000	-73,602380
329589,603000	15797,700000	-73,316180
339059,214000	15416,970000	-73,021810
348800,900000	15052,180000	-72,715120
358822,480000	14708,690000	-72,408120
369131,996000	14361,190000	-72,121030
379737,719000	14030,020000	-71,788700
390648,161000	13702,190000	-71,466030
401872,077000	13389,750000	-71,175440
413418,473000	13087,000000	-70,833370
425296,614000	12789,370000	-70,512740
437516,033000	12508,560000	-70,179900
450086,533000	12228,040000	-69,847150
463018,204000	11958,570000	-69,495920
476321,421000	11693,780000	-69,182060
490006,860000	11442,250000	-68,843060
504085,502000	11193,240000	-68,482860
518568,645000	10954,330000	-68,135500
533467,910000	10722,230000	-67,801280
548795,254000	10495,970000	-67,452510
564562,977000	10280,740000	-67,091000
580783,729000	10065,420000	-66,738110
597470,529000	9858,853000	-66,395690
614636,766000	9657,406000	-66,031940
632296,215000	9460,758000	-65,694870
650463,046000	9278,080000	-65,319470
669151,838000	9091,703000	-64,990090
688377,588000	8914,300000	-64,621910
708155,723000	8738,546000	-64,291080
728502,114000	8576,282000	-63,950020
749433,087000	8413,174000	-63,612580
770965,439000	8256,847000	-63,257290
793116,448000	8104,308000	-62,909820
815903,890000	7953,182000	-62,568950
839346,049000	7811,995000	-62,234560
863461,737000	7672,066000	-61,915230
888270,306000	7538,383000	-61,581280
913791,663000	7404,771000	-61,269880
940046,286000	7277,195000	-60,936900
967055,246000	7151,340000	-60,633320
994840,213000	7034,055000	-60,321860
1023423,485000	6916,585000	-60,020920
1052827,998000	6803,568000	-59,715890
1083077,347000	6691,757000	-59,431850
1114195,806000	6579,292000	-59,140730
1146208,346000	6480,601000	-58,847150
1179140,654000	6373,098000	-58,559490
1213019,158000	6273,792000	-58,275100
1247871,043000	6184,127000	-58,015730
1283724,275000	6088,494000	-57,812800
1320607,626000	5996,820000	-57,505540
1358550,691000	5909,127000	-57,308700
1397583,918000	5820,965000	-57,062240
1437738,629000	5738,986000	-56,881110
1479047,046000	5659,722000	-56,718790
1521542,316000	5576,723000	-56,474330
1565258,540000	5503,499000	-56,318670
1610230,798000	5427,182000	-56,125610
1656495,177000	5351,855000	-55,967830
1704088,802000	5281,461000	-55,783140
1753049,865000	5214,088000	-55,687730
1803417,653000	5146,350000	-55,505950
1855232,584000	5078,784000	-55,383470
1908536,237000	5015,774000	-55,257020
1963371,385000	4952,179000	-55,195390
2019782,030000	4892,099000	-55,098490
2077813,439000	4830,247000	-55,016420
2137512,178000	4773,967000	-54,922130
2198926,153000	4716,583000	-54,901190
2262104,645000	4661,239000	-54,821950
2327098,351000	4609,671000	-54,799640
2393959,425000	4554,814000	-54,821880
2462741,519000	4506,192000	-54,807690
2533499,828000	4457,465000	-54,816790
2606291,130000	4405,958000	-54,830830
2681173,837000	4362,085000	-54,883210
2758208,038000	4319,280000	-54,909860
2837455,549000	4271,940000	-54,973110
2918979,961000	4232,015000	-55,063330
3002846,693000	4187,437000	-55,148250
3089123,045000	4150,442000	-55,257250
3177878,247000	4113,092000	-55,394340
3269183,521000	4073,986000	-55,502110
3363112,134000	4038,932000	-55,632150
3459739,459000	4003,352000	-55,808980
3559143,034000	3968,889000	-55,978630
3661402,625000	3938,930000	-56,165340
3766600,290000	3908,644000	-56,359860
3874820,443000	3879,960000	-56,601040
3986149,926000	3849,810000	-56,841900
4100678,074000	3826,096000	-57,108950
4218496,791000	3799,745000	-57,370340
4339700,617000	3774,996000	-57,660360
4464386,815000	3754,293000	-57,955860
4592655,436000	3734,873000	-58,259740
4724609,410000	3716,162000	-58,655100
4860354,622000	3699,689000	-58,986420
5000000,000000	3684,349000	-59,369000
