EC-Lab ASCII FILE
Nb header lines : 77                          

Cyclic Voltammetry

Run on channel : 1 (SN 6985)
Grouped channel(s) : 1
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = 0,00 V, max = 5,00 V
Acquisition started on : 08/28/2015 15:57:10
Saved on :
	File : LiS_Klein_Vollprogramm_02_CV_C01.mpr
	Directory : C:\Gielisch\NeueZelle\LiS-Test\150828\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Ei (V)              0,000               
vs.                 Eoc                 
dE/dt               10,000              
dE/dt unit          mV/s                
E1 (V)              2,800               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     0,000               
E range max (V)     5,000               
I Range             Auto                
Bandwidth           5                   
E2 (V)              1,500               
vs.                 Ref                 
nc cycles           0                   
Reverse Scan        1                   
Ef (V)              0,000               
vs.                 Eoc                 

Modify on : 08/28/2015 15:59
E1 (V)              3,000               
E2 (V)              1,000               

Modify on : 08/28/2015 16:01
E1 (V)              3,500               

Modify on : 08/28/2015 16:07
E2 (V)              0,800               

Modify on : 08/28/2015 16:35
E1 (V)              3,800               

Number of loops : 7
Loop 0 from point number 0 to 2602
Loop 1 from point number 2603 to 7602
Loop 2 from point number 7603 to 13002
Loop 3 from point number 13003 to 18402
Loop 4 from point number 18403 to 23802
Loop 5 from point number 23803 to 29801
Loop 6 from point number 29802 to 35799

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	1	0	0	0	1349,7354	3,23475862	3,23538971	4,7839134964678253	4	0,226136997	0,015477825
2	1	0	0	0	1349,8355	3,23575926	3,23627639	4,7816218775597965	4	0,226615801	0,0154746501
2	1	0	0	0	1349,9355	3,23675799	3,23728299	4,7768076796709875	4	0,227093726	0,0154638784
2	1	0	1	0	1350,0356	3,23775887	3,23824596	4,7757620574147629	4	0,22757186	0,0154650919
2	1	0	1	0	1350,1356	3,2387588	3,23920393	4,7766939694131027	4	0,228049517	0,0154726859
2	1	0	1	0	1350,2356	3,23975921	3,24035335	4,7759700649314496	4	0,228527203	0,015475831
2	1	0	1	0	1350,3356	3,24075913	3,24127078	4,777508633004288	4	0,22900489	0,0154851992
2	1	0	1	0	1350,4356	3,2417593	3,24247384	4,7808166355998483	4	0,229482815	0,0155016733
2	1	0	1	0	1350,5356	3,2427597	3,24332047	4,7829492919974822	4	0,229961053	0,0155126369
2	1	0	1	0	1350,6356	3,24375963	3,24440312	4,7789844495278758	4	0,230439186	0,0155049525
2	1	0	1	0	1350,7356	3,24476004	3,24532533	4,7774995885513293	4	0,230917022	0,0155045409
2	1	0	1	0	1350,8356	3,24575996	3,24633217	4,7768896591883987	4	0,231394783	0,0155073702
2	1	0	1	0	1350,9356	3,24676013	3,2474463	4,7790159119499974	4	0,231872663	0,0155195976
2	1	0	1	0	1351,0356	3,24776053	3,24837732	4,7749375347737837	4	0,232350349	0,0155107984
2	1	0	1	0	1351,1356	3,24876046	3,2494154	4,7685073332654042	4	0,232827544	0,0154948607
2	1	0	1	0	1351,2357	3,24976063	3,25030231	4,764833446770272	4	0,233304724	0,0154871494
2	1	0	0	0	1351,3358	3,25076079	3,2512598	4,7672124339474669	4	0,2337818	0,0154994465
2	1	0	0	0	1351,4358	3,25176096	3,25234699	4,7659911452620064	4	0,234258518	0,0155006573
2	1	0	0	0	1351,5358	3,25276065	3,25328708	4,7672583284201267	4	0,234735206	0,0155092599
2	1	0	0	0	1351,6358	3,25376105	3,25426292	4,765160537980217	4	0,235211894	0,0155070852
2	1	0	0	0	1351,7358	3,2547617	3,25538111	4,7629710684220045	4	0,235688314	0,0155052859
2	1	0	0	0	1351,8358	3,25576162	3,25633454	4,7633447166946221	4	0,236164659	0,0155110443
2	1	0	0	0	1351,9358	3,25676179	3,25735474	4,7595533673410202	4	0,236640841	0,0155035537
2	1	0	0	0	1352,0358	3,25776148	3,25831699	4,7555169882597798	4	0,237116605	0,0154949818
2	1	0	0	0	1352,1358	3,25876188	3,25931978	4,7527011207960045	4	0,237592056	0,0154905729
2	1	0	0	0	1352,2358	3,25976205	3,26025081	4,7494231175493267	4	0,23806721	0,0154843107
2	1	0	0	0	1352,3358	3,26076245	3,26135588	4,7436622756498752	4	0,238541901	0,0154707711
2	1	0	0	0	1352,4358	3,26176262	3,26234937	4,7370523882132966	4	0,239015907	0,0154539198
2	1	0	0	0	1352,5359	3,26276302	3,26331615	4,7377179624050144	4	0,239490137	0,0154606719
2	1	0	0	0	1352,6359	3,26376176	3,26434469	4,7419190629933555	4	0,239964187	0,0154792583
2	1	0	1	0	1352,7360	3,26476288	3,26528049	4,7465496041156749	4	0,240439132	0,015498816
2	1	0	1	0	1352,8360	3,26576304	3,26636791	4,7461895948207226	4	0,240913808	0,0155028012
2	1	0	1	0	1352,9360	3,26676345	3,26729488	4,7473897829099923	4	0,241388485	0,0155111225
2	1	0	1	0	1353,0360	3,26776314	3,26817703	4,7456131422961184	4	0,241863176	0,0155095039
2	1	0	1	0	1353,1360	3,26876307	3,26928163	4,7379412656581056	4	0,242337361	0,0154896639
2	1	0	1	0	1353,2360	3,26976347	3,2700212	4,7348980936739264	4	0,242811024	0,0154832173
2	1	0	1	0	1353,3360	3,27076387	3,27117515	4,7308686579819008	4	0,24328433	0,0154755004
2	1	0	1	0	1353,4360	3,27176428	3,27210188	4,7265243177060832	4	0,243757233	0,0154656693
2	1	0	1	0	1353,5360	3,27276397	3,27313542	4,7249031320766317	4	0,244229823	0,0154652474
2	1	0	1	0	1353,6360	3,2737639	3,2741735	4,7235450739109862	4	0,24470228	0,0154657057
2	1	0	1	0	1353,7360	3,2747643	3,27508211	4,7232689493232237	4	0,245174646	0,0154690938
2	1	0	1	0	1353,8360	3,27576447	3,27607584	4,7216340700785363	4	0,245646954	0,0154684316
2	1	0	1	0	1353,9361	3,27676511	3,27717257	4,719851494585017	4	0,246119529	0,0154677676
2	1	0	0	0	1354,0362	3,2777648	3,27802348	4,7184470820206029	4	0,246591926	0,0154671799
2	1	0	0	0	1354,1362	3,27876472	3,27906108	4,7244125814349613	4	0,247064143	0,0154916374
2	1	0	0	0	1354,2362	3,27976489	3,28022838	4,7228154484872461	4	0,247536525	0,0154919131
2	1	0	0	0	1354,3362	3,28076482	3,2811017	4,7244858073967462	4	0,248008892	0,0155015187
2	1	0	0	0	1354,4362	3,28176546	3,28226018	4,7252625011735462	4	0,248481438	0,0155095411
2	1	0	0	0	1354,5362	3,28276563	3,28312445	4,7257547775904352	4	0,248953998	0,0155152408
2	1	0	0	0	1354,6362	3,28376555	3,28418493	4,7234401609058694	4	0,249426499	0,0155126508
2	1	0	0	0	1354,7362	3,28476572	3,28523612	4,720556825399392	4	0,249898732	0,0155081442
2	1	0	0	0	1354,8362	3,28576565	3,28615379	4,7188750334359994	4	0,250370771	0,0155069493
2	1	0	0	0	1354,9362	3,28676605	3,28725481	4,7165871257031392	4	0,250842571	0,0155046238
2	1	0	0	0	1355,0362	3,28776646	3,28810978	4,7163960105843046	4	0,251314253	0,0155080277
2	1	0	0	0	1355,1362	3,28876638	3,28913498	4,7160276936160237	4	0,251785904	0,0155116515
2	1	0	0	0	1355,2363	3,2897675	3,29012895	4,7139455165442003	4	0,252257913	0,015509489
2	1	0	0	0	1355,3363	3,29076576	3,29113364	4,7120367305115846	4	0,252729237	0,015507943
2	1	0	1	0	1355,4364	3,29176688	3,29207516	4,709227907436855	4	0,253200799	0,0155031318
2	1	0	1	0	1355,5364	3,29276681	3,29310441	4,7053908319384947	4	0,253671557	0,0154953431
2	1	0	1	0	1355,6364	3,29376721	3,29410267	4,7040225162550445	4	0,254142046	0,0154955331
2	1	0	1	0	1355,7364	3,2947669	3,29511404	4,7016352652399578	4	0,254612356	0,0154924244
2	1	0	1	0	1355,8364	3,29576731	3,29617405	4,6997636953989638	4	0,255082458	0,0154912388
2	1	0	1	0	1355,9364	3,29676771	3,29716778	4,6971965272117728	4	0,255552351	0,0154874446
2	1	0	1	0	1356,0364	3,29776764	3,29809928	4,6959439764420237	4	0,256022036	0,0154876895
2	1	0	1	0	1356,1364	3,29876804	3,29910159	4,6933770466733747	4	0,256491512	0,0154839279
2	1	0	1	0	1356,2364	3,29976773	3,30021524	4,6903828553579603	4	0,25696075	0,0154792732
2	1	0	1	0	1356,3364	3,30076814	3,30106664	4,6873017113517722	4	0,257429659	0,0154730957
2	1	0	1	0	1356,4364	3,30176854	3,30209541	4,6878427250517658	4	0,25789845	0,0154797044
2	1	0	1	0	1356,5364	3,30276823	3,30314684	4,687564281953719	4	0,25836727	0,0154837128
2	1	0	1	0	1356,6365	3,30376911	3,30414939	4,6848325306409005	4	0,258836389	0,0154793868
2	1	0	0	0	1356,7366	3,30476856	3,30522299	4,681838642667856	4	0,259305209	0,0154745206
2	1	0	0	0	1356,8366	3,30576897	3,3061409	4,6778107263423898	4	0,259773225	0,0154655017
2	1	0	0	0	1356,9366	3,30676913	3,30720592	4,6749382145978765	4	0,260240883	0,0154609829
2	1	0	0	0	1357,0366	3,30776906	3,30814099	4,6744472086429594	4	0,260708362	0,0154637303
2	1	0	0	0	1357,1366	3,30876946	3,30917978	4,6722751403296525	4	0,261175722	0,0154613983
2	1	0	0	0	1357,2366	3,30976939	3,31019092	4,6696291306504704	4	0,261642843	0,0154573638
2	1	0	0	0	1357,3366	3,31076956	3,31120205	4,6636672108261587	4	0,262109548	0,0154423444
2	1	0	0	0	1357,4366	3,31176996	3,31224012	4,6607599683381798	4	0,262575805	0,0154375564
2	1	0	0	0	1357,5366	3,31276989	3,3132782	4,6574626984419891	4	0,263041735	0,0154314693
2	1	0	0	0	1357,6366	3,31377029	3,31415606	4,656161465026713	4	0,263507456	0,0154312458
2	1	0	0	0	1357,7366	3,31477022	3,31523895	4,6553662689747315	4	0,263973057	0,0154336514
2	1	0	0	0	1357,8366	3,31577039	3,31631231	4,6553321232398374	4	0,264438629	0,0154385353
2	1	0	0	0	1357,9367	3,31677103	3,31715059	4,6549235641280403	4	0,264904648	0,0154410824
2	1	0	0	0	1358,0367	3,31776977	3,31820965	4,6556669028590963	4	0,26537019	0,015448479
2	1	0	1	0	1358,1368	3,31877112	3,31933737	4,6547581249917018	4	0,265836239	0,0154507123
2	1	0	1	0	1358,2368	3,31977105	3,32026839	4,652195976288233	4	0,266301602	0,015446539
2	1	0	1	0	1358,3368	3,32077122	3,32139564	4,6518610478551213	4	0,266766846	0,0154506713
2	1	0	1	0	1358,4368	3,32177091	3,32235408	4,6494871052326944	4	0,267231941	0,0154472422
2	1	0	1	0	1358,5368	3,32277131	3,32312465	4,6471266972797875	4	0,267696798	0,0154429814
2	1	0	1	0	1358,6368	3,32377195	3,32425642	4,6445685647152006	4	0,268161416	0,0154397367
2	1	0	1	0	1358,7368	3,32477188	3,32538819	4,6463727884822515	4	0,268626004	0,0154509936
2	1	0	1	0	1358,8368	3,32577205	3,32631016	4,6410721926777472	4	0,269090414	0,0154376458
2	1	0	1	0	1358,9368	3,32677174	3,32724118	4,6421341288972896	4	0,269554555	0,0154454997
2	1	0	1	0	1359,0368	3,32777214	3,32827497	4,6434537205431213	4	0,270018876	0,0154546909
2	1	0	1	0	1359,1368	3,32877231	3,32937551	4,6363067080577094	4	0,270482898	0,0154360058
2	1	0	1	0	1359,2368	3,32977223	3,33035064	4,635954299826352	4	0,270946562	0,015439353
2	1	0	0	0	1359,3370	3,33077407	3,33125663	4,6343506611822886	4	0,271411031	0,0154382112
2	1	0	0	0	1359,4370	3,33177257	3,33209777	4,6304010219044045	4	0,271874309	0,0154289491
2	1	0	0	0	1359,5370	3,33277297	3,33324265	4,6256557471222592	4	0,272337139	0,0154184327
2	1	0	0	0	1359,6370	3,33377337	3,3341608	4,6298500608514816	4	0,272799969	0,0154366642
2	1	0	0	0	1359,7370	3,3347733	3,33530998	4,6273045175605459	4	0,273262858	0,0154334949
2	1	0	0	0	1359,8370	3,33577371	3,33621907	4,624219967811193	4	0,27372548	0,0154274106
2	1	0	0	0	1359,9370	3,3367734	3,33723474	4,6186872847654285	4	0,274187654	0,0154136438
2	1	0	0	0	1360,0370	3,33777332	3,33831739	4,6168888757626118	4	0,274649441	0,0154126408
2	1	0	0	0	1360,1370	3,33877373	3,33935523	4,6161895157010413	4	0,275111139	0,0154150967
2	1	0	0	0	1360,2370	3,33977413	3,34040236	4,615871897450208	4	0,275572777	0,0154188694
2	1	0	0	0	1360,3370	3,34077454	3,34118652	4,6157864426021363	4	0,276034385	0,0154222036
2	1	0	0	0	1360,4370	3,34177423	3,34212685	4,6149273007004365	4	0,276495934	0,0154236723
2	1	0	0	0	1360,5370	3,34277415	3,34315133	4,6134287306555987	4	0,276957363	0,0154233901
2	1	0	1	0	1360,6372	3,34377527	3,34422684	4,6078768760886394	4	0,277419358	0,0154097853
2	1	0	0	0	1360,7371	3,34477401	3,34522653	4,6028524462994656	4	0,277879477	0,0153975841
2	1	0	1	0	1360,8372	3,34577537	3,34618092	4,6028523676925414	4	0,27834025	0,0154019771
2	1	0	1	0	1360,9372	3,34677505	3,34718323	4,5989646712938918	4	0,278800368	0,0153935775
2	1	0	1	0	1361,0372	3,34777498	3,34823942	4,5945888763224614	4	0,279260039	0,0153837837
2	1	0	1	0	1361,1372	3,34877515	3,34916615	4,5924358384476845	4	0,279719383	0,0153808305
2	1	0	1	0	1361,2372	3,34977508	3,35018635	4,5889750106467238	4	0,280178487	0,015373921
2	1	0	1	0	1361,3372	3,35077572	3,35126448	4,5895432487682016	4	0,280637443	0,0153807737
2	1	0	1	0	1361,4372	3,35177588	3,35220027	4,5876465268709018	4	0,281096339	0,0153787099
2	1	0	1	0	1361,5372	3,35277581	3,35314941	4,5843940807713606	4	0,281554967	0,015372158
2	1	0	1	0	1361,6372	3,35377598	3,35434294	4,5830024398035507	4	0,282013357	0,0153729618
2	1	0	1	0	1361,7372	3,35477591	3,35534549	4,5849809547265459	4	0,282471806	0,0153841954
2	1	0	1	0	1361,8372	3,35577631	3,35621452	4,5817874990127693	4	0,282930166	0,0153774619
2	1	0	1	0	1361,9372	3,356776	3,35718489	4,5798484414182355	4	0,283388287	0,0153753981
2	1	0	0	0	1362,0374	3,35777712	3,35809565	4,5770630458966931	4	0,283847094	0,0153702153
2	1	0	0	0	1362,1374	3,35877681	3,35920858	4,578295361664544	4	0,284304887	0,0153794494
2	1	0	0	0	1362,2374	3,35977674	3,36018872	4,5788771256252832	4	0,2847628	0,0153858913
2	1	0	0	0	1362,3374	3,36077714	3,36112428	4,5716734340897389	4	0,285220355	0,0153659629
2	1	0	0	0	1362,4374	3,36177707	3,36234045	4,5697122867460819	4	0,285677433	0,0153649282
2	1	0	0	0	1362,5374	3,36277747	3,36314273	4,5643939635268038	4	0,286134183	0,0153507087
2	1	0	0	0	1362,6374	3,36377716	3,3643055	4,5626363682526189	4	0,286590576	0,0153501024
2	1	0	0	0	1362,7374	3,36477757	3,36531234	4,5615592085652883	4	0,28704682	0,015351071
2	1	0	0	0	1362,8374	3,36577797	3,36620736	4,5588711660217453	4	0,287502855	0,0153461061
2	1	0	0	0	1362,9374	3,3667779	3,36723256	4,5536990518923232	4	0,287958533	0,0153333638
2	1	0	0	0	1363,0374	3,3677783	3,36821675	4,5477572878201894	4	0,288413584	0,0153178321
2	1	0	0	0	1363,1374	3,36877799	3,36920166	4,546847789927767	4	0,288868368	0,0153192468
2	1	0	0	0	1363,2374	3,36977839	3,37019968	4,5453520897362125	4	0,289323002	0,0153187439
2	1	0	1	0	1363,3376	3,37077951	3,37130094	4,5441179318848198	4	0,289778382	0,0153195886
2	1	0	1	0	1363,4376	3,37177849	3,37224913	4,5465260418476845	4	0,290232986	0,015332018
2	1	0	1	0	1363,5376	3,37277913	3,37317586	4,5452503744098893	4	0,290687591	0,0153319286
2	1	0	1	0	1363,6376	3,37377882	3,37433887	4,5429619782500768	4	0,291142046	0,0153294932
2	1	0	1	0	1363,7376	3,37477922	3,37535024	4,5406323638227379	4	0,291596264	0,0153262243
2	1	0	1	0	1363,8376	3,37577939	3,37632132	4,5377784255478061	4	0,292050213	0,0153209977
2	1	0	1	0	1363,9376	3,37677932	3,37717199	4,5341316483639104	4	0,292503834	0,0153125422
2	1	0	1	0	1364,0376	3,37777972	3,3783443	4,5309554255671142	4	0,292957097	0,0153071275
2	1	0	1	0	1364,1376	3,37877965	3,37931085	4,5309828900628659	4	0,293410212	0,0153115997
2	1	0	1	0	1364,2376	3,37977982	3,38015294	4,531851645972992	4	0,293863416	0,0153183518
2	1	0	1	0	1364,3376	3,38078022	3,38116884	4,5282758744778349	4	0,294316411	0,0153108649
2	1	0	1	0	1364,4376	3,38178015	3,38225603	4,5247010516899738	4	0,294769078	0,0153036974
2	1	0	1	0	1364,5376	3,38278055	3,38317823	4,524135915769463	4	0,295221567	0,0153059578
2	1	0	1	0	1364,6376	3,38378	3,38448691	4,5281929259321318	4	0,295674205	0,0153256096
2	1	0	0	0	1364,7378	3,38478065	3,3853302	4,5260186931821875	4	0,296127856	0,0153220678
2	1	0	0	0	1364,8378	3,38578105	3,38631916	4,5283509399051949	4	0,296580583	0,0153344413
2	1	0	0	0	1364,9378	3,38678098	3,38728595	4,52488715449968	4	0,29703325	0,0153270867
2	1	0	0	0	1365,0378	3,38778138	3,38835526	4,5153068552414624	4	0,297485262	0,0152994636
2	1	0	0	0	1365,1378	3,38878131	3,38921523	4,5100389327164051	4	0,297936559	0,0152854929
2	1	0	0	0	1365,2378	3,38978148	3,39033365	4,5144361428640422	4	0,298387855	0,0153054446
2	1	0	0	0	1365,3378	3,39078116	3,39135838	4,5107759822297882	4	0,298839122	0,0152976578
2	1	0	0	0	1365,4378	3,39178157	3,39228988	4,503569036722169	4	0,299289852	0,0152774118
2	1	0	0	0	1365,5378	3,39278221	3,39327884	4,498651856073593	4	0,299740016	0,0152651798
2	1	0	0	0	1365,6378	3,39378214	3,39435697	4,4943199654420346	4	0,300189644	0,0152553264
2	1	0	0	0	1365,7378	3,3947823	3,39541245	4,4902504566642848	4	0,300638944	0,0152462525
2	1	0	0	0	1365,8378	3,39578199	3,39643288	4,484369838679257	4	0,301087677	0,0152308615
2	1	0	0	0	1365,9378	3,3967824	3,3973105	4,4909166704725261	4	0,301536381	0,0152570382
2	1	0	1	0	1366,0380	3,39778376	3,39838099	4,4895288152898016	4	0,301986367	0,0152571294
2	1	0	1	0	1366,1380	3,39878297	3,39932919	4,4812384578916774	4	0,302434951	0,0152332047
2	1	0	1	0	1366,2380	3,39978313	3,40042472	4,4649411837259834	4	0,302882135	0,0151826963
2	1	0	1	0	1366,3380	3,40078282	3,4013381	4,4586276952867098	4	0,303328335	0,0151653001
2	1	0	1	0	1366,4380	3,40178323	3,40246058	4,4539509713649894	4	0,303773999	0,0151543925
2	1	0	1	0	1366,5380	3,40278363	3,40329838	4,4549013806714157	4	0,304219484	0,0151613588
2	1	0	1	0	1366,6380	3,40378356	3,40434575	4,4632626865749075	4	0,304665476	0,0151944896
2	1	0	1	0	1366,7380	3,40478396	3,4053793	4,4579663580214547	4	0,305111557	0,0151810665
2	1	0	1	0	1366,8380	3,40578365	3,40646172	4,4556003510952141	4	0,305557251	0,015177832
2	1	0	1	0	1366,9380	3,40678358	3,40732169	4,4509848378322656	4	0,306002647	0,0151659371
2	1	0	1	0	1367,0380	3,40778399	3,40853333	4,4456195185581888	4	0,306447476	0,015153042
2	1	0	1	0	1367,1380	3,40878439	3,40930438	4,447309958162137	4	0,306892127	0,0151622333
2	1	0	1	0	1367,2380	3,40978479	3,41025352	4,4490109902840941	4	0,307336926	0,0151722552
2	1	0	1	0	1367,3380	3,41078401	3,41135788	4,4457649638648992	4	0,307781726	0,0151660955
2	1	0	0	0	1367,4382	3,41178441	3,41242313	4,4444918030941952	4	0,308227152	0,0151664866
2	1	0	0	0	1367,5382	3,41278481	3,4134481	4,4427442970099309	4	0,308671534	0,0151650775
2	1	0	0	0	1367,6382	3,41378498	3,41427207	4,4427337916913018	4	0,309115857	0,0151687022
2	1	0	0	0	1367,7382	3,41478562	3,41531467	4,4390554693010259	4	0,309559971	0,0151607711
2	1	0	0	0	1367,8382	3,41578531	3,41624117	4,436101795898537	4	0,310003757	0,0151547939
2	1	0	0	0	1367,9382	3,41678524	3,41727495	4,4351917008558957	4	0,310447365	0,0151562691
2	1	0	0	0	1368,0382	3,41778541	3,41821527	4,4309197250339738	4	0,310890704	0,0151458373
2	1	0	0	0	1368,1382	3,41878533	3,41946721	4,4247911875998656	4	0,311333507	0,0151304286
2	1	0	0	0	1368,2382	3,41978598	3,42031384	4,4206553145691104	4	0,311775804	0,0151200285
2	1	0	0	0	1368,3382	3,42078614	3,42151237	4,4174460029160371	4	0,312217742	0,0151143465
2	1	0	0	0	1368,4382	3,42178607	3,42230535	4,4180241894942752	4	0,312659532	0,0151198274
2	1	0	0	0	1368,5382	3,42278624	3,42324042	4,4125790562894835	4	0,313101083	0,0151053192
2	1	0	0	0	1368,6382	3,42378616	3,4243412	4,4104319512844154	4	0,313542277	0,0151028242
2	1	0	1	0	1368,7384	3,42478752	3,4253931	4,407071702861607	4	0,313984066	0,0150959529
2	1	0	1	0	1368,8384	3,42578697	3,42625713	4,4051966534720659	4	0,314424694	0,0150933368
2	1	0	1	0	1368,9384	3,4267869	3,42727304	4,4002808084090643	4	0,314864993	0,0150809642
2	1	0	1	0	1369,0384	3,42778707	3,42841792	4,3973598943816333	4	0,315304935	0,0150759872
2	1	0	1	0	1369,1384	3,42878699	3,42927742	4,3949703861165939	4	0,315744579	0,0150715727
2	1	0	1	0	1369,2384	3,4297874	3,43028879	4,3918604431329024	4	0,316183925	0,0150653496
2	1	0	1	0	1369,3384	3,43078732	3,43136716	4,3880657404661178	4	0,316622943	0,0150570646
2	1	0	1	0	1369,4384	3,43178773	3,4322803	4,3831657673473786	4	0,317061543	0,0150442533
2	1	0	1	0	1369,5384	3,43278742	3,43305993	4,377948799067088	4	0,317499638	0,015029761
2	1	0	1	0	1369,6384	3,43378782	3,43422794	4,3745683481296141	4	0,317937285	0,015023265
2	1	0	1	0	1369,7384	3,43478823	3,43516779	4,3741569767395718	4	0,318374783	0,0150259631
2	1	0	1	0	1369,8384	3,43578815	3,43635297	4,3721394130477267	4	0,318812132	0,0150242141
2	1	0	1	0	1369,9384	3,43678856	3,43731952	4,3676315661933811	4	0,319249123	0,015012945
2	1	0	1	0	1370,0384	3,43778801	3,43814301	4,3716725207709286	4	0,319686115	0,0150304353
2	1	0	0	0	1370,1386	3,43878865	3,43919492	4,3705534040486355	4	0,320124149	0,015031185
2	1	0	0	0	1370,2386	3,43978906	3,44026923	4,3696834086267981	4	0,3205612	0,0150328875
2	1	0	0	0	1370,3386	3,44078875	3,44115567	4,366746294829568	4	0,320998043	0,0150266541
2	1	0	0	0	1370,4386	3,44178939	3,44216728	4,3652640045792947	4	0,321434677	0,0150259687
2	1	0	0	0	1370,5386	3,44278908	3,44312024	4,362491604906544	4	0,321871102	0,0150205828
2	1	0	0	0	1370,6386	3,44378948	3,44418955	4,3571753821990989	4	0,32230711	0,015006938
2	1	0	0	0	1370,7386	3,44478965	3,44515181	4,3531465624217818	4	0,322742671	0,0149972504
2	1	0	0	0	1370,8386	3,44578958	3,44621253	4,348731391959703	4	0,323177785	0,0149866529
2	1	0	0	0	1370,9386	3,44678998	3,44718361	4,3461694198626118	4	0,323612571	0,0149820438
2	1	0	0	0	1371,0386	3,44778991	3,44831109	4,3435854409579872	4	0,324047089	0,0149780335
2	1	0	0	0	1371,1386	3,44879007	3,44924641	4,341030229021001	4	0,324481368	0,0149732828
2	1	0	0	0	1371,2386	3,44979048	3,45030689	4,3379173273289651	4	0,32491532	0,0149671463
2	1	0	0	0	1371,3386	3,45079041	3,4512198	4,3310390251299181	4	0,325348794	0,0149473678
2	1	0	1	0	1371,4388	3,45179152	3,45229006	4,3305748587448531	4	0,325782776	0,0149504002
2	1	0	1	0	1371,5388	3,45279074	3,45329261	4,3270969087326848	4	0,326215714	0,0149427317
2	1	0	1	0	1371,6388	3,4537909	3,45412493	4,3223515748977946	4	0,326648206	0,0149299419
2	1	0	1	0	1371,7388	3,45479131	3,45511436	4,3184088247793683	4	0,32708028	0,014920596
2	1	0	1	0	1371,8388	3,45579123	3,45620584	4,3177464780983853	4	0,327512085	0,0149230203
2	1	0	1	0	1371,9388	3,45679164	3,45727968	4,3137969534706182	4	0,327943683	0,0149140023
2	1	0	1	0	1372,0388	3,45779157	3,45812154	4,3097041861878509	4	0,328374892	0,0149034811
2	1	0	1	0	1372,1388	3,45879173	3,45925331	4,3080835574203072	4	0,328805804	0,0149027519
2	1	0	1	0	1372,2388	3,45979142	3,4602201	4,30541480029072	4	0,329236507	0,0148976827
2	1	0	1	0	1372,3388	3,46079183	3,46116042	4,2982484173995488	4	0,329666704	0,0148769272
2	1	0	1	0	1372,4388	3,46179247	3,46215844	4,3000865887712506	4	0,330096662	0,0148875806
2	1	0	1	0	1372,5388	3,4627924	3,46344543	4,2972430189450534	4	0,330526561	0,0148832668
2	1	0	1	0	1372,6388	3,46379256	3,46425223	4,2934571912995098	4	0,330956131	0,0148736183
2	1	0	1	0	1372,7388	3,46479177	3,46535683	4,2893379780040563	4	0,331385285	0,0148640871
2	1	0	0	0	1372,8390	3,46579266	3,46626568	4,2841325492328864	4	0,331814855	0,0148499412
2	1	0	0	0	1372,9390	3,46679306	3,46716142	4,282511100724889	4	0,332243234	0,0148481568
2	1	0	0	0	1373,0390	3,46779323	3,46813774	4,2819356007708224	4	0,332671493	0,0148503426
2	1	0	0	0	1373,1390	3,46879339	3,46906424	4,2786726885371795	4	0,333099544	0,0148429908
2	1	0	0	0	1373,2390	3,46979308	3,47023153	4,277625071781664	4	0,333527386	0,0148443496
2	1	0	0	0	1373,3390	3,47079349	3,47124267	4,2711163257007245	4	0,333954811	0,0148260808
2	1	0	0	0	1373,4390	3,47179341	3,47217369	4,264720483510601	4	0,33438161	0,0148078501
2	1	0	0	0	1373,5390	3,47279382	3,47326994	4,2623263448476794	4	0,334808022	0,0148042096
2	1	0	0	0	1373,6390	3,47379422	3,4742856	4,2652214390260352	4	0,335234463	0,0148185976
2	1	0	0	0	1373,7390	3,47479391	3,47522569	4,2657327767875469	4	0,335661054	0,0148243839
2	1	0	0	0	1373,8390	3,47579384	3,47629023	4,2618479226474336	4	0,336087465	0,0148154199
2	1	0	0	0	1373,9390	3,47679424	3,4771595	4,2572509226975654	4	0,33651346	0,0148031404
2	1	0	0	0	1374,0390	3,47779441	3,47844267	4,2536708362561344	4	0,336939037	0,0147961499
2	1	0	1	0	1374,1392	3,47879529	3,47916913	4,2507524258929888	4	0,33736515	0,0147890868
2	1	0	1	0	1374,2392	3,47979474	3,48040724	4,2489510713904294	4	0,337790161	0,01478808
2	1	0	1	0	1374,3392	3,48079467	3,48120928	4,2518471987159142	4	0,338215232	0,0148015702
2	1	0	1	0	1374,4392	3,48179507	3,48223376	4,2489863120847386	4	0,338640302	0,0147959637
2	1	0	1	0	1374,5392	3,48279524	3,48329902	4,2479887179754349	4	0,339065164	0,0147970151
2	1	0	1	0	1374,6392	3,48379588	3,4842658	4,2471779226152934	4	0,339489967	0,0147982966
