Res_Real,Res_Imag,Fit_Real,Fit_Imag,freq,Data_Real,Data_Imag
0.976296421404972,3.19387088468286,19887.5147340061,-11681.3990312781,115557.402,20111.07568,-10950.03837
0.747545366690654,3.15854966584781,20121.51916029,-11700.9816201256,112329.99,20293.97982,-10972.296
0.540945692882443,3.11565500344908,20354.716773847,-11717.8749066902,109192.718,20480.45722,-10993.65461
0.327788546594832,3.09857158374845,20586.8661587755,-11732.1817357889,106143.066,20663.6088,-11006.73672
0.155053286338493,3.06716189397777,20817.734212253,-11744.0261168713,103178.588,20854.30691,-11020.56912
-0.0741181118544617,2.97291527016844,21047.0983880591,-11753.5522472829,100296.906,21029.49189,-11047.34663
-0.228846726184042,2.89803841533494,21274.7486875541,-11760.9233200392,97495.706,21219.97951,-11067.34477
-0.427586998298606,2.79945765496002,21500.4889334854,-11766.3201375561,94772.741,21397.43478,-11091.61361
-0.568855751224224,2.71609876398533,21724.1385100809,-11769.9396002713,92125.826,21586.0341,-11110.53655
-0.736404187812096,2.62763914535729,21945.5336041174,-11771.9930527288,89552.837,21765.51231,-11129.64065
-0.865521987196779,2.51656281234972,22164.5283340775,-11772.7045288152,87051.709,21951.41726,-11153.06989
-0.998672575339485,2.39569767955711,22380.9955923539,-11772.3089184441,84620.435,22133.36514,-11178.27268
-1.15403258729634,2.23328351674213,22594.8277698907,-11771.0500823956,82257.064,22306.70507,-11213.47512
-1.27409001342467,2.10286096708174,22805.9370962529,-11769.1789400112,79959.701,22485.64743,-11240.54703
-1.38866341658602,1.96147416022087,23014.2564250032,-11766.9515465267,77726.5,22662.77766,-11270.49106
-1.44329073406139,1.81536991633506,23219.7385361175,-11764.6272003041,75555.671,22851.78845,-11301.81988
-1.53039342621918,1.68901405305834,23422.3567309555,-11762.466574831,73445.471,23029.57682,-11328.97622
-1.65993694091458,1.52170672751777,23622.1041382936,-11760.7299188422,71394.207,23193.35305,-11367.68281
-1.69982032664303,1.37634782633044,23818.9935183539,-11759.6753235122,69400.232,23376.88419,-11401.69854
-1.70179987801013,1.25526625180055,24013.0562344294,-11759.5570812115,67461.948,23567.30158,-11430.76356
-1.73950856329975,1.10607785901408,24204.3421787383,-11760.6241384223,65577.798,23745.6289,-11468.94831
-1.76620605090331,0.977909847801571,24392.9182880294,-11763.1186615121,63746.271,23924.0607,-11503.52242
-1.7814446332018,0.865875634850107,24578.8680578222,-11767.2747199322,61965.896,24102.84414,-11535.9021
