f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0
 0.00015848932, 19.40566411479, -0.00000000000, -3.80000000000, 62.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00018478498, 19.40566411479, -0.00000000000, -3.73333333333, 63.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00021544347, 19.40566411479, -0.00000000000, -3.66666666667, 64.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00025118864, 19.40566411479, -0.00000000000, -3.60000000000, 65.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00029286446, 19.40566411479, -0.00000000000, -3.53333333333, 66.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00034145489, 19.40566411479, -0.00000000000, -3.46666666667, 67.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00039810717, 19.40566411479, -0.00000000000, -3.40000000000, 68.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00046415888, 19.40566411479, -0.00000000000, -3.33333333333, 69.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00054116953, 19.40566411479, -0.00000000000, -3.26666666667, 70.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00063095734, 19.40566411479, -0.00000000000, -3.20000000000, 71.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00073564225, 19.40566411479, -0.00000000000, -3.13333333333, 72.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00085769590, 19.40566411479, -0.00000000000, -3.06666666667, 73.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00100000000, 19.40566411479, -0.00000000000, -3.00000000000, 74.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00116591440, 19.40566411479, -0.00000000000, -2.93333333333, 75.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00135935639, 19.40566411479, -0.00000000000, -2.86666666667, 76.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00158489319, 19.40566411479, -0.00000000000, -2.80000000000, 77.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00184784980, 19.40566411479, -0.00000000000, -2.73333333333, 78.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00215443469, 19.40566411479, -0.00000000000, -2.66666666667, 79.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00251188643, 19.40566411479, -0.00000000000, -2.60000000000, 80.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00292864456, 19.40566411479, -0.00000000000, -2.53333333333, 81.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00341454887, 19.40566411479, -0.00000000000, -2.46666666667, 82.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00398107171, 19.40566411479, -0.00000000000, -2.40000000000, 83.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00464158883, 19.40566411479, -0.00000000000, -2.33333333333, 84.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00541169527, 19.40566411479, -0.00000000000, -2.26666666667, 85.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00630957344, 19.40566411479, -0.00000000000, -2.20000000000, 86.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00735642254, 19.40566411479, -0.00000000000, -2.13333333333, 87.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.00857695899, 19.40566411479, -0.00000000000, -2.06666666667, 88.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.01000000000, 19.40566411479, -0.00000000000, -2.00000000000, 89.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.01165914401, 19.40566411479, -0.00000000000, -1.93333333333, 90.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.01359356391, 19.40566411479, -0.00000000000, -1.86666666667, 91.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.01584893192, 19.40566411479, -0.00000000000, -1.80000000000, 92.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.01847849797, 19.40566411479, -0.00000000000, -1.73333333333, 93.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.02154434690, 19.40566411479, -0.00000000000, -1.66666666667, 94.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.02511886432, 19.40566411479, -0.00000000000, -1.60000000000, 95.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
 0.02928644565, 19.40566411479, -0.00000000000, -1.53333333333, 96.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000
