f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0,gamma_0
 0.00158489319, 31.75326369670, -0.00000004293, -2.80000000000, 77.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00184784980, 31.75326369670, -0.00000006059, -2.73333333333, 78.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00215443469, 31.75326369670, -0.00000007826, -2.66666666667, 79.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00251188643, 31.75326369670, -0.00000009593, -2.60000000000, 80.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00292864456, 31.75326369670, -0.00000011360, -2.53333333333, 81.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00341454887, 31.75326369670, -0.00000014712, -2.46666666667, 82.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00398107171, 31.75326369670, -0.00000021213, -2.40000000000, 83.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00464158883, 31.75326369670, -0.00000027713, -2.33333333333, 84.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00541169527, 31.75326369670, -0.00000034214, -2.26666666667, 85.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00630957344, 31.75326369670, -0.00000040714, -2.20000000000, 86.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00735642254, 31.75326369670, -0.00000050148, -2.13333333333, 87.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.00857695899, 31.75326369670, -0.00000074066, -2.06666666667, 88.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.01000000000, 31.75326369670, -0.00000097985, -2.00000000000, 89.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.01165914401, 31.75326369670, -0.00000121904, -1.93333333333, 90.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.01359356391, 31.75326369670, -0.00000145822, -1.86666666667, 91.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.01584893192, 31.75326369670, -0.00000169856, -1.80000000000, 92.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.01847849797, 31.75326369670, -0.00000257863, -1.73333333333, 93.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.02154434690, 31.75326369670, -0.00000345870, -1.66666666667, 94.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.02511886432, 31.75326369670, -0.00000433878, -1.60000000000, 95.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.02928644565, 31.75326369670, -0.00000521885, -1.53333333333, 96.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.03414548874, 31.75326369670, -0.00000609892, -1.46666666667, 97.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.03981071706, 31.75326369670, -0.00000894855, -1.40000000000, 98.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.04641588834, 31.75326369670, -0.00001218672, -1.33333333333, 99.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.05411695265, 31.75326369670, -0.00001542489, -1.26666666667, 100.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.06309573445, 31.75326369670, -0.00001866306, -1.20000000000, 101.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.07356422545, 31.75326369670, -0.00002190123, -1.13333333333, 102.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.08576958986, 31.75326369670, -0.00003094104, -1.06666666667, 103.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.10000000000, 31.75326369670, -0.00004285569, -1.00000000000, 104.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.11659144012, 31.75326369670, -0.00005477035, -0.93333333333, 105.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.13593563909, 31.75326369670, -0.00006668500, -0.86666666667, 106.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.15848931925, 31.75326369670, -0.00007859965, -0.80000000000, 107.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.18478497974, 31.75326369670, -0.00010654349, -0.73333333333, 108.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.21544346900, 31.75326369670, -0.00015038274, -0.66666666667, 109.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.25118864315, 31.75326369670, -0.00019422198, -0.60000000000, 110.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.29286445646, 31.75326369670, -0.00023806122, -0.53333333333, 111.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.34145488738, 31.75326369670, -0.00028190046, -0.46666666667, 112.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.39810717055, 31.75326369670, -0.00036515241, -0.40000000000, 113.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.46415888336, 31.75326369670, -0.00052645622, -0.33333333333, 114.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.54116952655, 31.75326369670, -0.00068776003, -0.26666666667, 115.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.63095734448, 31.75326369670, -0.00084906385, -0.20000000000, 116.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.73564225446, 31.75326369670, -0.00101036766, -0.13333333333, 117.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 0.85769589859, 31.75326369670, -0.00124469728, -0.06666666667, 118.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 1.00000000000, 31.75326369670, -0.00183820481, -0.00000000000, 119.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 1.16591440118, 31.75326369670, -0.00243171234, 0.06666666667, 120.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 1.35935639088, 31.75326369670, -0.00302521988, 0.13333333333, 121.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 1.58489319246, 31.75326369670, -0.00361872741, 0.20000000000, 122.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 1.84784979742, 31.75326369670, -0.00421604306, 0.26666666667, 123.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 2.15443469003, 31.75326369670, -0.00639981779, 0.33333333333, 124.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 2.51188643151, 31.75326369670, -0.00858359251, 0.40000000000, 125.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 2.92864456463, 31.75326369670, -0.01076736724, 0.46666666667, 126.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 3.41454887383, 31.75326369670, -0.01295114197, 0.53333333333, 127.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 3.98107170553, 31.75326369670, -0.01513491669, 0.60000000000, 128.00000000000, -0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 4.64158883361, 31.75326369670, -0.02220936283, 0.66666666667, 129.00000000000, -0.00000000014, 0.00000000217, 0.00000000000, 0.00000000000, -0.00000000231
 5.41169526546, 31.75326369670, -0.03024442858, 0.73333333333, 130.00000000000, -0.00001051797, 0.00021164167, 0.00000000000, 0.00000000000, -0.00022215964
 6.30957344480, 31.75326369670, -0.03827949434, 0.80000000000, 131.00000000000, -0.02169081412, 0.64639106662, 0.00000000000, 0.00000000000, -0.66808188074
 7.35642254460, 31.75326369670, -0.04631456009, 0.86666666667, 132.00000000000, -1.09021154086, 61.71688686686, 0.00000000000, 0.00000000000, -62.80709840772
 8.57695898591, 31.75326369670, -0.05434962585, 0.93333333333, 133.00000000000, -0.37156376174, 184.21593119010, 0.00000000000, 0.00000000000, -184.58749495184
 10.00000000000, 31.75326369670, -0.07679352185, 1.00000000000, 134.00000000000, 0.23017027399, 17.18956431791, 0.00000000000, 0.00000000000, -16.95939404392
 11.65914401180, 31.75326369670, -0.10635805563, 1.06666666667, 135.00000000000, 0.00143212305, 0.05014377914, 0.00000000000, 0.00000000000, -0.04871165609
 13.59356390878, 31.75326369670, -0.13592258941, 1.13333333333, 136.00000000000, 0.00000019891, 0.00000457282, 0.00000000000, 0.00000000000, -0.00000437391
 15.84893192461, 31.75326369670, -0.16548712320, 1.20000000000, 137.00000000000, 0.00000000000, 0.00000000001, 0.00000000000, 0.00000000000, -0.00000000001
 18.47849797422, 31.75326369670, -0.19505165698, 1.26666666667, 138.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 21.54434690032, 31.75326369670, -0.26443777858, 1.33333333333, 139.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 25.11886431510, 31.75326369670, -0.37321867527, 1.40000000000, 140.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 29.28644564625, 31.75326369670, -0.48199957195, 1.46666666667, 141.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 34.14548873834, 31.75326369670, -0.59078046863, 1.53333333333, 142.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 39.81071705535, 31.75326369670, -0.69956136531, 1.60000000000, 143.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 46.41588833613, 31.75326369670, -0.90631381643, 1.66666666667, 144.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 54.11695265465, 31.75326369670, -1.30656648304, 1.73333333333, 145.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 63.09573444802, 31.75326369670, -1.70681914965, 1.80000000000, 146.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 73.56422544596, 31.75326369670, -2.10707181626, 1.86666666667, 147.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 85.76958985909, 31.75326369670, -2.50732448287, 1.93333333333, 148.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 100.00000000000, 31.75326369670, -2.96559052611, 2.00000000000, 149.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 116.59144011798, 31.75326369670, -4.00583643683, 2.06666666667, 150.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 135.93563908785, 31.75326369670, -5.04608234756, 2.13333333333, 151.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 158.48931924611, 31.75326369670, -6.14691321106, 2.20000000000, 152.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 184.78497974223, 31.75326369670, -7.30787209663, 2.26666666667, 153.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 215.44346900318, 31.75326369670, -8.46863674094, 2.33333333333, 154.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 251.18864315095, 31.75326369670, -9.56470357319, 2.40000000000, 155.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 292.86445646252, 31.75326369670, -10.66077040544, 2.46666666667, 156.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, 0.00000000000, -0.00000000000
 341.45488738335, 31.75326369670, -11.61307594776, 2.53333333333, 157.00000000000, 0.00000020309, 0.00000000000, 0.00000020309, 0.00000000000, -0.00000000000
 398.10717055349, 31.75326369670, -12.42057410309, 2.60000000000, 158.00000000000, 0.00120825624, 0.00000000000, 0.00120825624, 0.00000000000, -0.00000000000
 464.15888336127, 31.75326369670, -13.22807225842, 2.66666666667, 159.00000000000, 0.22472283837, 0.00000000000, 0.22472283837, 0.00000000000, -0.00000000000
 541.16952654646, 31.75326369670, -13.62701567339, 2.73333333333, 160.00000000000, 1.30662175708, 0.00000000000, 1.30662175708, 0.00000000000, -0.00000000000
 630.95734448018, 31.75326369670, -14.02368243672, 2.80000000000, 161.00000000000, 0.23750188917, 0.00000000000, 0.23750188917, 0.00000000000, -0.00000000000
 735.64225445963, 30.89286527177, -14.21407482696, 2.86666666667, 162.00000000000, 0.00134958039, 0.00000000000, 0.00134958039, 0.00000000000, -0.00000000000
 857.69589859088, 29.17870457026, -14.19978381327, 2.93333333333, 163.00000000000, 0.00000023975, 0.00000000000, 0.00000023974, 0.00000000000, -0.00000000000
 999.99999999999, 27.46576965257, -14.18443621257, 3.00000000000, 164.00000000000, 0.00000000032, 0.00000000000, 0.00000000000, 0.00000000032, -0.00000000000
 1165.91440117982, 25.94760254680, -14.00120489717, 3.06666666667, 165.00000000000, 0.00000001702, 0.00000000000, 0.00000000000, 0.00000001702, -0.00000000000
 1359.35639087851, 24.42943544103, -13.81797358177, 3.13333333333, 166.00000000000, 0.00000060730, 0.00000000000, 0.00000000000, 0.00000060730, -0.00000000000
 1584.89319246109, 22.99988106155, -13.63321979079, 3.20000000000, 167.00000000000, 0.00001456170, 0.00000000000, 0.00000000000, 0.00001456170, -0.00000000000
 1847.84979742227, 21.66019134078, -13.44692201448, 3.26666666667, 168.00000000000, 0.00023466570, 0.00000000000, 0.00000000000, 0.00023466570, -0.00000000000
 2154.43469003186, 20.32072873764, -13.26101891646, 3.33333333333, 169.00000000000, 0.00254163920, 0.00000000000, 0.00000000000, 0.00254163920, -0.00000000000
 2511.88643150955, 19.03103514873, -13.16160293672, 3.40000000000, 170.00000000000, 0.01850140869, 0.00000000000, 0.00000000000, 0.01850140869, -0.00000000000
 2928.64456462521, 17.74134155982, -13.06218695698, 3.46666666667, 171.00000000000, 0.09051536594, 0.00000000000, 0.00000000000, 0.09051536594, -0.00000000000
 3414.54887383357, 16.39412208125, -12.95569081277, 3.53333333333, 172.00000000000, 0.29762296921, 0.00000000000, 0.00000000000, 0.29762296921, -0.00000000000
