f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0,gamma_0,Z''_1,x_1,n_1,gamma_1,Z''_2,x_2,n_2,gamma_2,Z''_3,x_3,n_3,gamma_3
 0.00002511886, 31.75326369670, -0.00000000005, -4.60000000000, 50.00000000000, 0.00000007114, 0.00000000000, 0.00000007114, 44.65030789668, -0.00000622590, 0.00000000000, 0.00000007114, 42.70614835726, -0.00004633369, 0.00000000000, 0.00000007114, 25.64856013439, -0.00000394657, 0.00000000000, 0.00000007114, 13.57873193149, -0.00000000195
 0.00002928645, 31.75326369670, -0.00000000006, -4.53333333333, 51.00000000000, 0.00000023366, 0.00000000000, 0.00000023366, 44.65030789667, -0.00000708384, 0.00000000000, 0.00000023366, 42.70614835723, -0.00005205912, 0.00000000000, 0.00000023366, 25.64856013439, -0.00000444310, 0.00000000000, 0.00000023366, 13.57873193149, -0.00000000223
 0.00003414549, 31.75326369670, -0.00000000009, -4.46666666667, 52.00000000000, 0.00000044200, 0.00000000000, 0.00000044200, 44.65030789667, -0.00000806001, 0.00000000000, 0.00000044200, 42.70614835719, -0.00005849205, 0.00000000000, 0.00000044200, 25.64856013439, -0.00000500211, 0.00000000000, 0.00000044200, 13.57873193149, -0.00000000254
 0.00003981072, 31.75326369670, -0.00000000011, -4.40000000000, 53.00000000000, 0.00000049123, 0.00000000000, 0.00000049123, 44.65030789666, -0.00000917069, 0.00000000000, 0.00000049123, 42.70614835713, -0.00006571989, 0.00000000000, 0.00000049123, 25.64856013439, -0.00000563144, 0.00000000000, 0.00000049123, 13.57873193149, -0.00000000290
 0.00004641589, 31.75326369670, -0.00000000014, -4.33333333333, 54.00000000000, 0.00000034831, 0.00000000000, 0.00000034831, 44.65030789664, -0.00001043443, 0.00000000000, 0.00000034831, 42.70614835707, -0.00007384088, 0.00000000000, 0.00000034831, 25.64856013439, -0.00000633996, 0.00000000000, 0.00000034831, 13.57873193149, -0.00000000331
 0.00005411695, 31.75326369670, -0.00000000016, -4.26666666667, 55.00000000000, 0.00000007586, 0.00000000000, 0.00000007586, 44.65030789663, -0.00001187232, 0.00000000000, 0.00000007586, 42.70614835698, -0.00008296537, 0.00000000000, 0.00000007586, 25.64856013439, -0.00000713761, 0.00000000000, 0.00000007586, 13.57873193149, -0.00000000378
 0.00006309573, 31.75326369670, -0.00000000020, -4.20000000000, 56.00000000000, 0.00000029503, 0.00000000000, 0.00000029503, 44.65030789661, -0.00001350834, 0.00000000000, 0.00000029503, 42.70614835688, -0.00009321737, 0.00000000000, 0.00000029503, 25.64856013439, -0.00000803562, 0.00000000000, 0.00000029503, 13.57873193149, -0.00000000431
 0.00007356423, 31.75326369670, -0.00000000030, -4.13333333333, 57.00000000000, 0.00000054050, 0.00000000000, 0.00000054050, 44.65030789658, -0.00001536982, 0.00000000000, 0.00000054050, 42.70614835674, -0.00010473621, 0.00000000000, 0.00000054050, 25.64856013439, -0.00000904662, 0.00000000000, 0.00000054050, 13.57873193149, -0.00000000492
 0.00008576959, 31.75326369670, -0.00000000039, -4.06666666667, 58.00000000000, 0.00000059205, 0.00000000000, 0.00000059205, 44.65030789654, -0.00001748781, 0.00000000000, 0.00000059205, 42.70614835657, -0.00011767843, 0.00000000000, 0.00000059205, 25.64856013438, -0.00001018481, 0.00000000000, 0.00000059205, 13.57873193149, -0.00000000562
 0.00010000000, 31.75326369670, -0.00000000049, -4.00000000000, 59.00000000000, 0.00000041333, 0.00000000000, 0.00000041333, 44.65030789650, -0.00001989766, 0.00000000000, 0.00000041333, 42.70614835636, -0.00013221991, 0.00000000000, 0.00000041333, 25.64856013438, -0.00001146620, 0.00000000000, 0.00000041333, 13.57873193149, -0.00000000641
