f,Z',Z'',x,n,gamma,Z''_0,x_0,n_0,gamma_0,Z''_1,x_1,n_1,gamma_1
 0.00006309573, 17.26227858519, -0.00000000000, -4.20000000000, 56.00000000000, 0.00000051635, 0.00000000000, 0.00000051635, 30.48154928476, -0.00007942672, 0.00000000000, 0.00000051635, 15.78425028511, -0.00000024361
 0.00007356423, 17.26227858519, -0.00000000000, -4.13333333333, 57.00000000000, 0.00000072890, 0.00000000000, 0.00000072890, 30.48154928466, -0.00008809812, 0.00000000000, 0.00000072890, 15.78425028511, -0.00000027535
 0.00008576959, 17.26227858519, -0.00000000000, -4.06666666667, 58.00000000000, 0.00000067338, 0.00000000000, 0.00000067338, 30.48154928454, -0.00009771621, 0.00000000000, 0.00000067338, 15.78425028511, -0.00000031123
 0.00010000000, 17.26227858519, -0.00000000000, -4.00000000000, 59.00000000000, 0.00000035347, 0.00000000000, 0.00000035347, 30.48154928439, -0.00010838436, 0.00000000000, 0.00000035347, 15.78425028511, -0.00000035179
 0.00011659144, 17.26227858519, -0.00000000000, -3.93333333333, 60.00000000000, 0.00000016816, 0.00000000000, 0.00000016816, 30.48154928421, -0.00012021720, 0.00000000000, 0.00000016816, 15.78425028511, -0.00000039764
 0.00013593564, 17.26227858519, -0.00000000000, -3.86666666667, 61.00000000000, 0.00000061801, 0.00000000000, 0.00000061801, 30.48154928398, -0.00013334189, 0.00000000000, 0.00000061801, 15.78425028511, -0.00000044946
 0.00015848932, 17.26227858519, -0.00000000000, -3.80000000000, 62.00000000000, 0.00000087897, 0.00000000000, 0.00000087897, 30.48154928370, -0.00014789947, 0.00000000000, 0.00000087897, 15.78425028511, -0.00000050803
 0.00018478498, 17.26227858519, -0.00000000000, -3.73333333333, 63.00000000000, 0.00000081722, 0.00000000000, 0.00000081722, 30.48154928336, -0.00016404637, 0.00000000000, 0.00000081722, 15.78425028511, -0.00000057423
 0.00021544347, 17.26227858519, -0.00000000000, -3.66666666667, 64.00000000000, 0.00000043500, 0.00000000000, 0.00000043500, 30.48154928294, -0.00018195610, 0.00000000000, 0.00000043500, 15.78425028511, -0.00000064906
 0.00025118864, 17.26227858519, -0.00000000000, -3.60000000000, 65.00000000000, 0.00000019484, 0.00000000000, 0.00000019484, 30.48154928242, -0.00020182112, 0.00000000000, 0.00000019484, 15.78425028511, -0.00000073365
