EC-Lab ASCII FILE
Nb header lines : 48                          

Open Circuit Voltage

Run on channel : 1 (SN 6985)
Grouped channel(s) : 1
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = 0,00 V, max = 5,00 V
Acquisition started on : 01.22.2015 12:12:33
Saved on :
	File : LiCoO2 vs Li_07_OCV_C01.mpr
	Directory : C:\Hupfer\Studenten Batterietests\
	Host : 192.168.0.2
Device : VMP3 (SN 0324)
Address : 192.168.0.1
EC-Lab for windows v10.33 (software)
Internet server v10.33 (firmware)
Command interpretor v10.32 (firmware)
Electrode material : LATP vs Li
Initial state : charged
Electrolyte : DME:Diox 1:2, 1M LiTFSi
Comments : LATP als Elektrode, normaler Seperator und Elektrolyt, Goldschicht teilweise vorhanden, elektrolytschonend, Probe2
Mass of active material : 0,001 mg
 at x = 0,000
Molecular weight of active material (at x = 0) : 0,001 g/mol
Atomic weight of intercalated ion : 0,001 g/mol
Acquisition started at : xo = 0,000
Number of e- transfered per intercalated ion : 1
for DX = 1, DQ = 26,801 mA.h
Battery capacity : 0,000 A.h
Reference electrode : Li+/Li (-3,020 V)
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Create one data file per loop
tR (h:m:s)          3:00:0,0000         
dER/dt (mV/h)       0,0                 
dER (mV)            0,00                
dtR (s)             60,0000             
E range min (V)     0,000               
E range max (V)     5,000               

Number of loops : 1
Loop 0 from point number 0 to 180

mode	error	time/s	Ewe/V
3	0	336598,5841	3,97248244
3	0	336658,5843	3,97225332
3	0	336718,5845	3,97183323
3	0	336778,5846	3,97145128
3	0	336838,5848	3,97106957
3	0	336898,5849	3,97076392
3	0	336958,5851	3,97049665
3	0	337018,5852	3,97011471
3	0	337078,5854	3,96977115
3	0	337138,5855	3,96950364
3	0	337198,5857	3,96908355
3	0	337258,5859	3,96883535
3	0	337318,5860	3,96843433
3	0	337378,5862	3,96828175
3	0	337438,5863	3,96793795
3	0	337498,5865	3,96774697
3	0	337558,5866	3,96730781
3	0	337618,5868	3,96702147
3	0	337678,5869	3,96681142
3	0	337738,5871	3,96648669
3	0	337798,5872	3,96608567
3	0	337858,5874	3,96585655
3	0	337918,5876	3,96553206
3	0	337978,5877	3,96524549
3	0	338038,5879	3,96507359
3	0	338098,5880	3,96482539
3	0	338158,5882	3,96446276
3	0	338218,5883	3,964329
3	0	338278,5885	3,96402359
3	0	338338,5886	3,96375608
3	0	338398,5888	3,96350789
3	0	338458,5890	3,96324062
3	0	338518,5891	3,96289682
3	0	338578,5893	3,9626677
3	0	338638,5894	3,96243858
3	0	338698,5896	3,9621141
3	0	338758,5897	3,96190405
3	0	338818,5899	3,96175122
3	0	338878,5900	3,96148396
3	0	338938,5902	3,9611783
3	0	338998,5904	3,96098733
3	0	339058,5905	3,96079636
3	0	339118,5907	3,96054816
3	0	339178,5908	3,96033812
3	0	339238,5910	3,9600327
3	0	339298,5911	3,95980358
3	0	339358,5913	3,95961261
3	0	339418,5914	3,95928788
3	0	339478,5916	3,95911598
3	0	339538,5918	3,95886779
3	0	339598,5919	3,95877242
3	0	339658,5921	3,95844769
3	0	339718,5922	3,95823765
3	0	339778,5924	3,95812321
3	0	339838,5925	3,95785594
3	0	339898,5927	3,95758843
3	0	339958,5928	3,95737839
3	0	340018,5930	3,95713019
3	0	340078,5932	3,95693922
3	0	340138,5933	3,95686293
3	0	340198,5935	3,95657635
3	0	340258,5936	3,95638561
3	0	340318,5938	3,95615649
3	0	340378,5939	3,95590806
3	0	340438,5941	3,95569801
3	0	340498,5942	3,95562172
3	0	340558,5944	3,95527792
3	0	340618,5945	3,95506787
3	0	340678,5947	3,9548769
3	0	340738,5949	3,95474339
3	0	340798,5950	3,95457149
3	0	340858,5952	3,95447612
3	0	340918,5953	3,95415139
3	0	340978,5955	3,95397949
3	0	341038,5956	3,95371222
3	0	341098,5958	3,953655
3	0	341158,5959	3,9533112
3	0	341218,5961	3,95310116
3	0	341278,5963	3,95294833
3	0	341338,5964	3,9527576
3	0	341398,5966	3,95260477
3	0	341458,5967	3,95243287
3	0	341518,5969	3,95220375
3	0	341578,5970	3,95208907
3	0	341638,5972	3,95185995
3	0	341698,5973	3,95166898
3	0	341758,5975	3,95155454
3	0	341818,5977	3,95143986
3	0	341878,5978	3,95117259
3	0	341938,5980	3,95094347
3	0	341998,5981	3,95088625
3	0	342058,5983	3,95056152
3	0	342118,5984	3,95044708
3	0	342178,5986	3,95027518
3	0	342238,5987	3,95012236
3	0	342298,5989	3,95000792
3	0	342358,5991	3,94987416
3	0	342418,5992	3,94956875
3	0	342478,5994	3,94949222
3	0	342538,5995	3,94928217
3	0	342598,5997	3,94903398
3	0	342658,5998	3,94903398
3	0	342718,6000	3,94886208
3	0	342778,6001	3,94874763
3	0	342838,6003	3,94848013
3	0	342898,6004	3,94836569
3	0	342958,6006	3,94825101
3	0	343018,6008	3,94806004
3	0	343078,6009	3,94790745
3	0	343138,6011	3,94783092
3	0	343198,6012	3,94762087
3	0	343258,6014	3,94739175
3	0	343318,6015	3,94721985
3	0	343378,6017	3,94708633
3	0	343438,6018	3,94697165
3	0	343498,6020	3,94689536
3	0	343558,6022	3,94664717
3	0	343618,5663	3,94653249
